231-河钢股份（000709.SZ）的数据已成功保存到 河钢股份_000709.SZ.csv
232-贝瑞基因（000710.SZ）的数据已成功保存到 贝瑞基因_000710.SZ.csv
获取 233-*ST京蓝（000711.SZ）的数据时出现错误：[Errno 22] Invalid argument: '*ST京蓝_000711.SZ.csv'
234-锦龙股份（000712.SZ）的数据已成功保存到 锦龙股份_000712.SZ.csv
235-丰乐种业（000713.SZ）的数据已成功保存到 丰乐种业_000713.SZ.csv
236-中兴商业（000715.SZ）的数据已成功保存到 中兴商业_000715.SZ.csv
237-黑芝麻（000716.SZ）的数据已成功保存到 黑芝麻_000716.SZ.csv
238-中南股份（000717.SZ）的数据已成功保存到 中南股份_000717.SZ.csv
239-苏宁环球（000718.SZ）的数据已成功保存到 苏宁环球_000718.SZ.csv
240-中原传媒（000719.SZ）的数据已成功保存到 中原传媒_000719.SZ.csv
241-新能泰山（000720.SZ）的数据已成功保存到 新能泰山_000720.SZ.csv
242-西安饮食（000721.SZ）的数据已成功保存到 西安饮食_000721.SZ.csv
243-湖南发展（000722.SZ）的数据已成功保存到 湖南发展_000722.SZ.csv
244-美锦能源（000723.SZ）的数据已成功保存到 美锦能源_000723.SZ.csv
245-京东方Ａ（000725.SZ）的数据已成功保存到 京东方Ａ_000725.SZ.csv
246-鲁  泰Ａ（000726.SZ）的数据已成功保存到 鲁  泰Ａ_000726.SZ.csv
247-冠捷科技（000727.SZ）的数据已成功保存到 冠捷科技_000727.SZ.csv
248-国元证券（000728.SZ）的数据已成功保存到 国元证券_000728.SZ.csv
249-燕京啤酒（000729.SZ）的数据已成功保存到 燕京啤酒_000729.SZ.csv
250-四川美丰（000731.SZ）的数据已成功保存到 四川美丰_000731.SZ.csv
251-振华科技（000733.SZ）的数据已成功保存到 振华科技_000733.SZ.csv
252-罗 牛 山（000735.SZ）的数据已成功保存到 罗 牛 山_000735.SZ.csv
获取 253-*ST中地（000736.SZ）的数据时出现错误：[Errno 22] Invalid argument: '*ST中地_000736.SZ.csv'
254-北方铜业（000737.SZ）的数据已成功保存到 北方铜业_000737.SZ.csv
255-航发控制（000738.SZ）的数据已成功保存到 航发控制_000738.SZ.csv
256-普洛药业（000739.SZ）的数据已成功保存到 普洛药业_000739.SZ.csv
257-国海证券（000750.SZ）的数据已成功保存到 国海证券_000750.SZ.csv
258-锌业股份（000751.SZ）的数据已成功保存到 锌业股份_000751.SZ.csv
259-ST西发（000752.SZ）的数据已成功保存到 ST西发_000752.SZ.csv
260-漳州发展（000753.SZ）的数据已成功保存到 漳州发展_000753.SZ.csv
261-山西高速（000755.SZ）的数据已成功保存到 山西高速_000755.SZ.csv
262-新华制药（000756.SZ）的数据已成功保存到 新华制药_000756.SZ.csv
263-浩物股份（000757.SZ）的数据已成功保存到 浩物股份_000757.SZ.csv
264-中色股份（000758.SZ）的数据已成功保存到 中色股份_000758.SZ.csv
265-中百集团（000759.SZ）的数据已成功保存到 中百集团_000759.SZ.csv
266-本钢板材（000761.SZ）的数据已成功保存到 本钢板材_000761.SZ.csv
267-西藏矿业（000762.SZ）的数据已成功保存到 西藏矿业_000762.SZ.csv
268-通化金马（000766.SZ）的数据已成功保存到 通化金马_000766.SZ.csv
269-晋控电力（000767.SZ）的数据已成功保存到 晋控电力_000767.SZ.csv
270-中航西飞（000768.SZ）的数据已成功保存到 中航西飞_000768.SZ.csv
271-广发证券（000776.SZ）的数据已成功保存到 广发证券_000776.SZ.csv
272-中核科技（000777.SZ）的数据已成功保存到 中核科技_000777.SZ.csv
273-新兴铸管（000778.SZ）的数据已成功保存到 新兴铸管_000778.SZ.csv
274-甘咨询（000779.SZ）的数据已成功保存到 甘咨询_000779.SZ.csv
275-恒申新材（000782.SZ）的数据已成功保存到 恒申新材_000782.SZ.csv
